Rank,Pokemon,Weighted Usage %,Real Usage,Real Usage %
1,Incineroar,30.33582,44984,12.837
2,Landorus-Therian,27.99208,51270,14.631
3,Tapu Lele,25.39964,28076,8.012
4,Tapu Fini,20.14152,29419,8.395
5,Tapu Koko,15.90751,35685,10.183
6,Metagross-Mega,15.52086,20732,5.916
7,Zapdos,14.31179,26994,7.703
8,Tapu Bulu,14.18079,19516,5.569
9,Gengar-Mega,12.25751,21015,5.997
10,Amoonguss,11.41923,24004,6.85
11,Hoopa-Unbound,10.43484,9852,2.811
12,Zygarde,10.06239,14695,4.193
13,Charizard-Mega-Y,9.99435,31111,8.878
14,Kommo-o,9.83855,21756,6.208
15,Ferrothorn,8.36668,23394,6.676
16,Genesect,7.94868,11084,3.163
17,Kartana,7.63028,17668,5.042
18,Heatran,7.52088,15173,4.33
19,Tyranitar,7.26663,17758,5.067
20,Milotic,7.17135,21306,6.08
21,Mew,7.10683,13476,3.846
22,Kyurem-Black,7.09371,9879,2.819
23,Volcanion,6.87826,10228,2.919
24,Stakataka,6.7006,12170,3.473
25,Suicune,6.62194,8723,2.489
26,Pelipper,6.3336,22615,6.453
27,Celesteela,6.31802,20563,5.868
28,Mimikyu,6.24789,19446,5.549
29,Cresselia,6.01852,15069,4.3
30,Deoxys-Attack,5.96309,7994,2.281
31,Camerupt-Mega,5.85242,11187,3.192
32,Scrafty,5.79987,10180,2.905
33,Diancie,5.58643,6756,1.928
34,Victini,5.39353,10199,2.91
35,Salamence-Mega,5.20303,12599,3.595
36,Swampert-Mega,5.1687,16502,4.709
37,Porygon2,5.00373,12575,3.588
38,Togedemaru,4.94539,6381,1.821
39,Ninetales-Alola,4.78259,18048,5.15
40,Aegislash,4.75869,17494,4.992
41,Diancie-Mega,4.72641,8236,2.35
42,Tyranitar-Mega,4.45384,11021,3.145
43,Zeraora,4.37877,17730,5.059
44,Oranguru,4.23367,17983,5.132
45,Kingdra,4.21465,10859,3.099
46,Bronzong,4.1496,6798,1.94
47,Torkoal,4.04317,7671,2.189
48,Volcarona,4.01702,17987,5.133
49,Politoed,3.98463,12330,3.519
50,Arcanine,3.78996,16674,4.758
51,Excadrill,3.69212,11452,3.268
52,Whimsicott,3.54906,20988,5.989
53,Mawile-Mega,3.54159,7134,2.036
54,Garchomp,3.36797,16014,4.57
55,Manectric-Mega,3.18399,9642,2.751
56,Smeargle,3.03216,10708,3.056
57,Gardevoir-Mega,2.93634,10455,2.983
58,Araquanid,2.77361,6836,1.951
59,Gastrodon,2.53938,12603,3.596
60,Weavile,2.47436,10871,3.102
61,Rotom-Wash,2.43323,8240,2.351
62,Shuckle,2.36015,10702,3.054
63,Abomasnow-Mega,2.26042,5104,1.456
64,Thundurus-Therian,2.25074,6397,1.825
65,Gyarados,2.18301,7581,2.163
66,Gigalith,2.13206,4746,1.354
67,Marowak-Alola,2.10911,9507,2.713
68,Azumarill,2.04294,6700,1.912
69,Serperior,2.04168,11959,3.413
70,Blaziken,1.98725,4794,1.368
71,Gyarados-Mega,1.96782,5420,1.547
72,Ludicolo,1.9585,8314,2.373
73,Chansey,1.89994,7766,2.216
74,Togekiss,1.88778,15230,4.346
75,Latias,1.8693,3630,1.036
76,Raichu,1.79608,7179,2.049
77,Slowbro,1.79186,3065,0.875
78,Scizor-Mega,1.76843,5460,1.558
79,Gothitelle,1.68864,5986,1.708
80,Terrakion,1.59413,6357,1.814
81,Bruxish,1.5691,4464,1.274
82,Blissey,1.46075,5128,1.463
83,Raichu-Alola,1.45815,5074,1.448
84,Landorus,1.43687,2918,0.833
85,Xurkitree,1.39884,5525,1.577
86,Hydreigon,1.38379,4323,1.234
87,Naganadel,1.28543,3357,0.958
88,Venusaur-Mega,1.2647,7720,2.203
89,Sceptile-Mega,1.26421,11077,3.161
90,Clefable,1.2189,14133,4.033
91,Aerodactyl,1.21057,2608,0.744
92,Lucario,1.19046,4197,1.198
93,Blacephalon,1.13389,5883,1.679
94,Heliolisk,1.0986,5433,1.55
95,Greninja,1.09529,12418,3.544
96,Blastoise-Mega,1.09484,4296,1.226
97,Shaymin-Sky,1.09412,2870,0.819
98,Infernape,1.04228,5875,1.677
99,Deoxys-Speed,1.02246,1189,0.339
